08989	FAKE SUNSCREEN FLASK			EACH	004563585793	1	13.99	0.00	1	0.00	11	4563585793	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				6.7900		0.00														0			11			AbDILOSW	0	045635857933	2015-10-19				0	9.2500											
08990	MONTINORE PINOT GRIS			750ML	004435890071	12	4.99	0.00	1	0.00	0	4435890071	WINE $15-$19.99	WINE	WINE $15-$19.99	CRO	0.00	Y																				12.1388		0.00														0			0			AbDILOSW	0	044358900711	2015-10-19				1	9.2500											
08991	SHAKER OLD KY HOME TWINE			EACH	087671803027	1	17.59	17.59	1	17.59	0	7671803027	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				15.0000		0.00														0			0			AbDILOSW	0	876718030277	2015-10-19				0	9.2500											
08992	MARGARITA SALT ON THE HOUSE			EACH	067004600060	1	1.69	1.69	1	1.69	-5	7004600060	NON-ALCOHOLIC DRINKS	MISC	NON-ALCOHLOC DRINKS	TRU	0.00	Y																				0.9900		0.00														0			-5			AbDILOSW	0	670046000601	2015-10-19				0	9.2500											
08993	ANNIVERSARY WINE BOX			EACH	087671803029	1	18.99	0.00	1	0.00	7	7671803029	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				15.9500		0.00														0			7			AbDILOSW	0	87671803029	2015-10-19				0	9.2500											
08994	MONTINORE PINOT NOIR			750ML	004435889092	12	20.99	0.00	1	0.00	0	4435889092	WINE	WINE	WINE $20 - $29.99	CRO	0.00	Y																				15.0000		0.00														0			0			AbDILOSW	0	044358890920	2015-10-19				1	9.2500											
08995	CORKSCREW WRENCH			EACH	087671803038	1	6.99	0.00	1	0.00	0	7671803038	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				3.9900		0.00														0			0			AbDILOSW	0	876718030383	2015-10-19				0	9.2500											
08996	RIP IT TRIBUTE CYPX 2OZ			EACH	004220000907	12	0.99	0.00	1	0.00	0	4220000907	NON-ALCOHOLIC DRINKS	MISC	NON-ALCOHLOC DRINKS		0.00	Y																				0.6042		0.00														0			0			AbDILOSW	0	042200009070	2015-10-19				0	9.2500											
08997	BEER PONG BALLS			EACH	087671803041	12	2.79	0.00	1	0.00	16	7671803041	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				1.6700		0.00														0			16			AbDILOSW	0	876718030413	2015-10-19				0	9.2500											
08998	RIP IT TRIBUTE 2OZ			EACH	004220000902	12	0.99	0.00	1	0.00	0	4220000902	NON-ALCOHOLIC DRINKS	MISC	NON-ALCOHLOC DRINKS		0.00	Y																				0.6038		0.00														0			0			AbDILOSW	0	042200009025	2015-10-19				0	9.2500											
08999	JIGGER DOUBLE .75OZ/1.25OZ			EACH	087671803043	1	3.59	3.59	1	3.59	0	7671803043	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				2.9900		0.00														0			0			AbDILOSW	0	876718030437	2015-10-19				0	9.2500											
09000	RIP IT G FORCE 2OZ			EACH	004220000895	12	0.99	0.00	1	0.00	0	4220000895	NON-ALCOHOLIC DRINKS	MISC	NON-ALCOHLOC DRINKS		0.00	Y																				0.6038		0.00														0			0			AbDILOSWV	0	042200008950	2015-10-19				0	9.2500											
09001	TIKI RITA BLUE			EACH	067357370011	1	6.99	0.00	1	6.99	0	7357370011	SPIRITS	SPIRITS	COCKTAILS-READY TO DRINK (RTD)	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	67357370011	2015-10-19				0	9.2500											
09002	TIKI RITA MARGARITA			EACH	067357370013	1	6.99	0.00	1	6.99	0	7357370013	SPIRITS	SPIRITS	COCKTAILS-READY TO DRINK (RTD)	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	67357370013	2015-10-19				0	9.2500											
09003	DON DIEGO SANTA REPOSADO			750ML	067394333512	12	49.99	0.00	1	49.99	0	7394333512	SPIRITS	SPIRITS	TEQUILA	DEF	0.00	Y																				38.4600		0.00														0			0			AbDILOSW	0	673943335128	2015-10-19				1	9.2500											
09004	DON DIEGO SANTA ANEJO			EACH	067394333532	1	56.99	0.00	1	56.99	0	7394333532	SPIRITS	SPIRITS	TEQUILA	UNK	0.00	Y																				43.8400		0.00														0			0			AbDILOSW	0	67394333532	2015-10-19				0	9.2500											
09005	DON DIEGO SANTA BLANCO			750ML	067394333533	12	42.99	0.00	1	0.00	2	7394333533	SPIRITS	SPIRITS	TEQUILA	DEF	0.00	Y																				33.0700		0.00														0			2			AbDILOSW	0	673943335333	2015-10-19				1	9.2500											
09006	WOODWARD CANYON CAB			EACH	067416306172	1	49.99	0.00	1	0.00	4	7416306172	WINE	WINE	WINE $40 - $49.99	CRO	0.00	Y																				32.6500		0.00														0			4			AbDILOSW	0	674163061729	2015-10-19				0	9.2500											
09007	DBL JIGGER W/HANDLE .75 OZ/1.5OZ			EACH	087671803046	1	6.29	6.29	1	6.29	-1	7671803046	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				4.9900		0.00														0			-1			AbDILOSW	0	876718030468	2015-10-19				0	9.2500											
09008	COCKTAIL SPOON W/FORK			EACH	087671803051	1	3.59	0.00	1	0.00	1	7671803051	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				2.9900		0.00														0			1			AbDILOSW	0	876718030512	2015-10-19				0	9.2500											
09009	RIP IT G FORCE			EACH	004220000855	24	0.99	0.00	1	0.00	5	4220000855	NON-ALCOHOLIC DRINKS	MISC	NON-ALCOHLOC DRINKS		0.00	Y																				0.6500		0.00														0			5			AbDILOSW	0	042200008554	2015-10-19				0	9.2500											
09010	BOTTLE OPENER KEYCHAIN			EACH	087671803056	1	0.69	0.00	1	0.00	3	7671803056	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				0.5900		0.00														0			3			AbDILOSW	0	876718030567	2015-10-19				0	9.2500											
09011	DELAMAIN XO COGNAC			EACH	008469215054	1	117.99	0.00	1	0.00	1	8469215054	SPIRITS	SPIRITS	COGNAC	GLA	0.00	Y																				90.6990		0.00														0			1			AbDILOSWV	0	084692150540	2015-10-19				0	9.2500											
09012	CROFT VINTAGE 2003			EACH	008469200015	1	99.99	0.00	1	0.00	0	8469200015	WINE	WINE	WINE MID $50-$99.99	UNK	0.00	Y																				71.4000		0.00														0			0			AbDILOSW	0	08469200015	2015-10-19				0	9.2500											
09013	FONSECA 2003			EACH	008469200014	1	117.65	0.00	1	0.00	1	8469200014	WINE	WINE	WINE HIGH END	GLA	0.00	Y																				0.2000		0.00														0			1			AbDILOSW	0	08469200014	2015-10-19				0	9.2500											
09014	SINGHA LAGER			EACH	008454380007	1	3.99	3.99	1	3.99	0	8454380007	BEER	BEER	BEER	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	08454380007	2015-10-19				0	9.2500											
09015	RED EYE HABANERO BLOODY MARY MIX			EACH	008451996003	1	4.99	4.99	1	4.99	0	8451996003	NON-ALCOHOLIC DRINKS	MISC	NON-ALCOHLOC DRINKS	GLA	0.00	Y																				3.1100		0.00														0			0			AbDILOSW	0	084519960031	2015-10-19				0	9.2500											
09016	SHAKER CONTEMPO			EACH	087671803071	1	9.99	0.00	1	0.00	-7	7671803071	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				7.6400		0.00														0			-7			AbDILOSW	0	876718030710	2015-10-19				0	9.2500											
09017	HOFBRAU ORIGIN			6 PACK	067574700111	4	11.09	0.00	1	0.00	1	7574700111	BEER	BEER	BEER	EAG	0.00	Y																				8.1848		0.00														0			1			AbDILOSWV	0	675747001117	2015-10-19				0	9.2500											
09018	HOFBRAU OKTOBERFEST			6 PACK	067574701427	4	10.99	0.00	1	0.00	1	400568601445	BEER	BEER	BEER	EAG	0.00	Y																				8.1848		0.00														0			1			AbDILOSWV	0	4005686014453	2015-10-19				0	9.2500											
09019	RIP IT TRIBUTE			EACH	004220000721	24	0.99	0.99	1	0.99	0	4220000721	NON-ALCOHOLIC DRINKS	MISC	NON-ALCOHLOC DRINKS		0.00	Y																				0.6200		0.00														0			0			AbDILOSW	0	042200007212	2015-10-19				0	9.2500											
09020	RIP IT F BOMB			EACH	004220000683	24	0.99	0.99	1	0.99	-7	4220000683	NON-ALCOHOLIC DRINKS	MISC	NON-ALCOHLOC DRINKS		0.00	Y																				0.6500		0.00														0			-7			AbDILOSW	0	042200006833	2015-10-19				0	9.2500											
09021	RED EYE ORIGINAL BLOODY MARY MIX			EACH	008451987003	1	4.99	4.99	1	4.99	1	8451987003	NON-ALCOHOLIC DRINKS	MISC	NON-ALCOHLOC DRINKS	GLA	0.00	Y																				3.1100		0.00														0			1			AbDILOSW	0	084519870033	2015-10-19				0	9.2500											
09022	LUZON ALTOS DE			EACH	067880100001	1	18.99	18.99	1	18.99	0	7880100001	WINE $15-$19.99	WINE	WINE $15-$19.99	UNK	0.00	Y																				12.1400		0.00														0			0			AbDILOSW	0	67880100001	2015-10-19				0	9.2500											
09023	SHAKER MEASURED VISTA			EACH	087671803073	1	14.09	14.09	1	14.09	0	7671803073	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				11.9900		0.00														0			0			AbDILOSW	0	876718030734	2015-10-19				0	9.2500											
09024	ROCKY PATEL VINTAGE SERIES 7YR			EACH	084626100056	20	8.00	0.00	1	0.00	25	4626100056	CIGARS	MISC	CIGARS	MEI	0.00	Y																				5.1900		0.00														0			25			AbILOSW	0	84626100056	2015-10-19				0	9.2500											
09026	JAVA LATTE ROBUSTO			EACH	084626100106	24	7.59	0.00	1	0.00	37	4626100106	CIGARS	MISC	CIGARS	MEI	0.00	Y																				5.0599		0.00														0			37			AbILOSW	0	846261001062	2015-10-19				0	9.2500											
09027	JAVA LATTE TORO			EACH	084626100108	24	8.00	0.00	1	0.00	8	4626100108	CIGARS	MISC	CIGARS	MEI	0.00	Y																				5.3624		0.00														0			8			AbILOSWV	0	846261001086	2015-10-19				0	9.2500											
09028	JAVA MINT ROBUSTO			EACH	084626100688	24	8.00	0.00	1	0.00	-17	4626100688	CIGARS	MISC	CIGARS	MEI	0.00	Y																				5.0418		0.00														0			-17			AbILOSWV	0	846261006883	2015-10-19				0	9.2500											
09029	JAVA LATTE PETITE CORONA			EACH	084626100805	40	5.00	0.00	1	0.00	9	4626100805	CIGARS	MISC	CIGARS	MEI	0.00	Y																				3.3500		0.00														0			9			AbILOSWV	0	846261008054	2015-10-19				0	9.2500											
09030	GLASS COUTNRY HOME SHOT			EACH	087671803079	1	5.89	0.00	1	0.00	1	8767180307	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				5.0400		0.00														0			1			AbDILOSW	0	087671803079	2015-10-19				0	9.2500											
09031	FLASK OLD GLORY			EACH	087671803083	1	15.99	15.99	1	0.00	1	7671803083	BAR, WINE, PARTY SUPPLIES	MISC	BAR	UNK	0.00	Y																				8.9897		0.00														0			1			AbDILOSW	0	876718030833	2015-10-19				0	9.2500											
09032	STRAWS TWINE STRIPED			EACH	087671803086	1	4.69	4.69	1	4.69	7	7671803086	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				3.9900		0.00														0			7			AbDILOSWV	0	876718030864	2015-10-19				0	9.2500											
09033	NEPTUNE ICE BALL TRAY			EACH	087671803119	1	9.99	0.00	1	0.00	18	7671803119	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				4.7198		0.00														0			18			AbDILOSW	0	876718031199	2015-10-19				0	9.2500											
09034	RED EYE OUTLAW BLOODY MARY MIX			1L	008451975003	12	4.99	4.99	1	4.99	1	8451975003	NON-ALCOHOLIC DRINKS	MISC	NON-ALCOHLOC DRINKS	GLA	0.00	Y																				3.1200		0.00														0			1			AbDILOSW	0	084519750038	2015-10-19				1	9.2500											
09035	RIP IT TRIBUTE CYPX			EACH	004220000668	24	0.99	0.00	1	0.00	-58	4220000668	NON-ALCOHOLIC DRINKS	MISC	NON-ALCOHLOC DRINKS		0.00	Y																				0.6200		0.00														0			-58			AbDILOSW	0	042200006680	2015-10-19				0	9.2500											
09036	RIP IT POWER			EACH	004220000263	24	0.99	0.99	1	0.99	0	4220000263	NON-ALCOHOLIC DRINKS	MISC	NON-ALCOHLOC DRINKS		0.00	Y																				0.6200		0.00														0			0			AbDILOSW	0	042200002637	2015-10-19				0	9.2500											
09037	STEALTH COMBO PACK FLASK			EACH	004563585794	8	11.09	0.00	1	0.00	-3	4563585794	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				6.2900		0.00														0			-3			AbDILOSW	0	045635857940	2015-10-19				0	9.2500											
09038	MUDDLER WOODEN			EACH	087671803120	1	2.79	2.79	1	2.79	24	7671803120	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				1.6700		0.00														0			24			AbDILOSW	0	876718031205	2015-10-19				0	9.2500											
09039	SHOT GLASS NOVA BUBBLE			EACH	087671803123	1	5.29	4.09	1	4.09	-11	7671803123	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				3.4900		0.00														0			-11			AbDILOSWV	0	876718031236	2015-10-19				0	9.2500											
09040	NAPKINS DASHING THRU THE BOOZE			EACH	087671803125	1	2.49	1.99	1	1.99	16	7671803125	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				1.7900		0.00														0			16			AbDILOSW	0	876718031250	2015-10-19				0	9.2500											
09041	CORKSCREW ASST ANIMAL SKIN			EACH	087671803137	1	3.99	0.00	1	0.00	0	7671803137	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				2.2500		0.00														0			0			AbDILOSW	0	876718031373	2015-10-19				0	9.2500											
09042	POGGIO A. SUGHERE MORELLINO			EACH	068206502811	1	21.99	0.00	1	0.00	0	8206502811	WINE	WINE	WINE $20 - $29.99	UNK	0.00	Y																				15.7100		0.00														0			0			AbDILOSW	0	68206502811	2015-10-19				0	9.2500											
09043	ROYAL MONTAINE 750			EACH	008438036414	1	22.99	0.00	1	22.99	0	8438036414	SPIRITS	SPIRITS	LIQUERS	UNK	0.00	Y																				17.6900		0.00														0			0			AbDILOSW	0	08438036414	2015-10-19				0	9.2500											
09044	SIGNATURE SCREWDRIVER			EACH	084980600038	6	6.89	0.00	1	0.00	0	4980600038	BEER	BEER	BEER	OMN	0.00	Y																				5.2500		0.00														0			0			AbDILOSW	0	84980600038	2015-10-19				0	9.2500											
09045	SIGNATURE LONG ISLAND ICE TEA			EACH	084980600039	6	6.89	0.00	1	0.00	0	4980600039	BEER	BEER	BEER	OMN	0.00	Y																				5.2500		0.00														0			0			AbDILOSW	0	84980600039	2015-10-19				0	9.2500											
09046	SIGNATURE SEX ON THE BEACH			EACH	084980600042	6	6.89	0.00	1	0.00	4	4980600042	BEER	BEER	BEER	OMN	0.00	Y																				5.2500		0.00														0			4			AbDILOSW	0	84980600042	2015-10-19				0	9.2500											
09047	LOKO BLUE HURRICANE			24OZ	084980600046	12	3.49	0.00	1	0.00	0	4980600046	BEER	BEER	BEER	ASB	0.00	Y																				2.5183		0.00														0			0			AbDILOSWV	0	849806000469	2015-10-19				2	9.2500											
09048	SIGNATURE MOSCOW MUEL			EACH	084980600066	6	6.89	0.00	1	0.00	0	4980600066	BEER	BEER	BEER	OMN	0.00	Y																				5.2500		0.00														0			0			AbDILOSW	0	84980600066	2015-10-19				0	9.2500											
09049	GROWLER TOTE			EACH	087671803147	1	17.99	17.99	1	17.99	8	7671803147	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				8.0902		0.00														0			8			AbDILOSWV	0	876718031472	2015-10-19				0	9.2500											
09050	CORBETT CANYON WHITE ZIN			1.5L	004198535311	6	14.99	0.00	1	0.00	1	4198535311	WINE - $10 - $14.99	WINE	WINE $10-$14.99	ATH	0.00	Y																				10.7100		0.00														0			1			AbDILOSW	0	04198535311	2015-10-19				2	9.2500											
09051	HARDCELL ENERGY CINNA			EACH	068543100000	1	16.99	0.00	1	0.00	0	8543100000	NON-ALCOHOLIC DRINKS	MISC	NON-ALCOHLOC DRINKS	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	68543100000	2015-10-19				0	9.2500											
09052	HARDCELL ENERGY PEPPER			EACH	068543100001	1	16.99	0.00	1	0.00	0	8543100001	NON-ALCOHOLIC DRINKS	MISC	NON-ALCOHLOC DRINKS	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	68543100001	2015-10-19				0	9.2500											
09053	HARDCELL ENERGY LICO			EACH	068543100002	1	16.99	0.00	1	0.00	0	8543100002	NON-ALCOHOLIC DRINKS	MISC	NON-ALCOHLOC DRINKS	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	68543100002	2015-10-19				0	9.2500											
09054	HARDCELL ENERGY GINGER			EACH	068543100003	1	16.99	0.00	1	0.00	0	8543100003	NON-ALCOHOLIC DRINKS	MISC	NON-ALCOHLOC DRINKS	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	68543100003	2015-10-19				0	9.2500											
09055	ICE PICK WOODEN HANDLE			EACH	087671803148	1	2.39	0.00	1	0.00	0	7671803148	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				1.7900		0.00														0			0			AbDILOSW	0	876718031489	2015-10-19				0	9.2500											
09056	CIGAR HUMIDOR			EACH	087671803149	1	46.99	0.00	1	0.00	1	7671803149	MISC	MISC	GIFTS	TRU	0.00	Y																				40.0000		0.00														0			1			AbDILOSW	0	87671803149	2015-10-19				0	9.2500											
09057	CHEESE SPREADERS BABY SANTA			EACH	087671803153	1	10.99	0.00	1	0.00	4	7671803153	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				9.9900		0.00														0			4			AbDILOSW	0	876718031533	2015-10-19				0	9.2500											
09058	RED EYE TAVERN BLEND BLOODY MARY MIX			EACH	085006100217	1	4.99	4.99	1	4.99	0	5006100217	NON-ALCOHOLIC DRINKS	MISC	NON-ALCOHLOC DRINKS	GLA	0.00	Y																				3.1200		0.00														0			0			AbDILOSW	0	850061002174	2015-10-19				0	9.2500											
09059	LOST ANGEL CABERNET SAUVIGNON			EACH	008428765062	1	12.99	0.00	1	0.00	0	8428765062	WINE - $10 - $14.99	WINE	WINE $10-$14.99	UNK	0.00	Y																				9.2800		0.00														0			0			AbDILOSW	0	08428765062	2015-10-19				0	9.2500											
09060	CORKSCREW TWINE ANTIQUE			EACH	087671803167	1	18.99	0.00	1	0.00	-8	7671803167	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				13.4900		0.00														0			-8			AbDILOSWV	0	876718031670	2015-10-19				0	9.2500											
09061	KINKY PINK 6 PK			6 PACK	008427999381	4	9.99	0.00	1	0.00	0	8427999381	BEER	BEER	BEER	EAG	0.00	Y																				7.1950		0.00														0			0			AbDILOSW	0	084279993812	2015-10-19				0	9.2500											
09062	BREATH ALCOHOL DETECTOR			EACH	085016700263	1	29.99	0.00	1	0.00	1	5016700263	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				26.0000		0.00														0			1			AbDILOSW	0	850167002634	2015-10-19				0	9.2500											
09063	BOTTLE STOPPER DEER HEAD			EACH	087671803171	1	7.79	0.00	1	0.00	9	7671803171	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				4.4400		0.00														0			9			AbDILOSW	0	876718031717	2015-10-19				0	9.2500											
09064	WINE PURSE PINK PLUSH			EACH	087671803181	1	3.99	2.99	1	2.99	9	7671803181	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				2.3300		0.00														0			9			AbDILOSW	0	876718031816	2015-10-19				0	9.2500											
09065	MOSCOW MULE COPPER MUG			EACH	087671803186	1	19.99	0.00	1	0.00	-5	7671803186	BAR, WINE, PARTY SUPPLIES	MISC	BAR	UNK	0.00	Y																				0.0000		0.00														0			-5			AbDILOSW	0	876718031861	2015-10-19				0	9.2500											
09066	WINE BAG PEACEFUL CHRISTMAS			EACH	087671803190	1	1.69	0.00	1	0.00	4	3671804663	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				1.3400		0.00														0			4			AbDILOSWV	0	636718046636	2015-10-19				0	9.2500											
09067	CORKSCREW CANDY CANE			EACH	087671803197	1	3.69	0.00	1	0.00	0	7671803197	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				3.4900		0.00														0			0			AbDILOSW	0	876718031977	2015-10-19				0	9.2500											
09068	BOTTLE STOPPER TEA LIGHT			EACH	087671803199	1	6.79	0.00	1	0.00	0	7671803199	BAR, WINE, PARTY SUPPLIES	MISC	BAR	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	87671803199	2015-10-19				0	9.2500											
09069	COASTERS HOLIDAY			EACH	087671803200	1	1.49	0.00	1	0.00	24	7671803200	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				1.2900		0.00														0			24			AbDILOSW	0	87671803200	2015-10-19				0	9.2500											
09070	WINE BAG I NEED A DRINK			CS/10	087671803202	10	1.99	1.99	1	0.00	15	7671803202	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				0.8899		0.00														0			15			AbDILOSW	0	876718032028	2015-10-19				0	9.2500											
09071	WINE BAG MIDNIGHT VINTAGE			EACH	087671803208	1	1.39	1.39	1	1.39	53	8767180320	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				0.8300		0.00														0			53			AbDILOSW	0	087671803208	2015-10-19				0	9.2500											
09072	DRY FLY VODKA			EACH	068907635697	1	36.99	0.00	1	36.99	0	8907635697	SPIRITS	SPIRITS	SPIRITS VODKA	UNK	0.00	Y																				28.4600		0.00														0			0			AbDILOSW	0	68907635697	2015-10-19				0	9.2500											
09073	DIRTY SUE OLIVE JUICE			EACH	068907660392	1	11.49	0.00	1	0.00	-75	8907660392	NON-ALCOHOLIC DRINKS	MISC	NON-ALCOHLOC DRINKS	TRU	0.00	Y																				5.5904		0.00														0			-75			AbDILOSW	0	689076603928	2015-10-19				0	9.2500											
09074	PURPLE WINGED CORKSCREW			EACH	087671803214	1	4.49	0.00	1	0.00	0	7671803214	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				2.3900		0.00														0			0			AbDILOSW	0	876718032141	2015-10-19				0	9.2500											
09075	NAPKINS CHRISTMAS TREE			EACH	087671803224	1	2.49	0.00	1	0.00	24	7671803224	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				1.7900		0.00														0			24			AbDILOSW	0	87671803224	2015-10-19				0	9.2500											
09076	BOWMORE ISLAY 18			750ML	085048300055	12	136.99	0.00	1	0.00	0	5048300055	SPIRITS	SPIRITS	SPIRITS-HIGH END	CRO	0.00	Y																				104.6850		0.00														0			0			AbDILOSW	0	850483000550	2015-10-19				1	9.2500											
09077	AUCHENTOSHAN  3 WOOD			750ML	085048300059	6	75.99	0.00	1	0.00	2	5048300059	SPIRITS	SPIRITS	SCOTCH	CRO	0.00	Y																				58.5270		0.00														0			2			AbDILOSW	0	850483000598	2015-10-19				1	9.2500											
09078	DOMAINE SERENE YAMHILL CUVEE			EACH	068919237017	1	44.99	0.00	1	0.00	0	8919237017	WINE	WINE	WINE $40 - $49.99	CRO	0.00	Y																				32.1400		0.00														0			0			AbDILOSW	0	689192370179	2015-10-19				0	9.2500											
09079	DOMAINE SERENE EVENSTAD P.N.			EACH	068919237027	1	69.99	0.00	1	0.00	0	8919237027	WINE	WINE	WINE MID $50-$99.99	CRO	0.00	Y																				47.1300		0.00														0			0			AbDILOSW	0	689192370278	2015-10-19				0	9.2500											
09080	NAPKINS CANDY CANE			EACH	087671803228	1	2.49	0.00	1	0.00	23	7671803228	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				1.7900		0.00														0			23			AbDILOSW	0	87671803228	2015-10-19				0	9.2500											
09081	NAPKINS NAUTICAL			EACH	087671803233	1	2.49	0.00	1	0.00	11	7671803233	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				1.7900		0.00														0			11			AbDILOSW	0	87671803233	2015-10-19				0	9.2500											
09082	HARP UFO PUMPKIN			EACH	004182790046	4	9.99	9.99	1	9.99	0	4182790046	BEER	BEER	BEER	EAG	0.00	Y																				7.2000		0.00														0			0			AbDILOSW	0	041827900463	2015-10-19				0	9.2500											
09083	LANGERS CRANBERRY JUICE			EACH	004175500820	12	2.29	0.00	1	0.00	6	4175500820	NON-ALCOHOLIC DRINKS	MISC	NON-ALCOHLOC DRINKS	ATH	0.00	Y																				0.9170		0.00														0			6			AbDILOSW	0	04175500820	2015-10-19				0	9.2500											
09084	LANGER ORANGE JUICE			EACH	004175500117	12	2.29	0.00	1	0.00	33	4175500117	NON-ALCOHOLIC DRINKS	MISC	NON-ALCOHLOC DRINKS	ATH	0.00	Y																				1.7100		0.00														0			33			AbDILOSW	0	04175500117	2015-10-19				0	9.2500											
09085	WINE BAG PEPPERMINT STRIPES			EACH	087671803249	1	1.29	1.29	1	1.29	-11	7671803249	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				0.9900		0.00														0			-11			AbDILOSW	0	876718032493	2015-10-19				0	9.2500											
09086	COHIBA RED DOT  ROBUSTO			EACH	068967402354	25	16.49	0.00	1	0.00	76	8967402354	CIGARS	MISC	CIGARS	MEI	0.00	Y																				10.9494		0.00														0			76			AbILOSW	0	689674023548	2015-10-19				0	9.2500											
09087	MACANUDO HYDE PARK CAFE			EACH	068967402362	25	7.75	0.00	1	0.00	2	8967402362	CIGARS	MISC	CIGARS	MEI	0.00	Y																				5.1800		0.00														0			2			AbILOSW	0	68967402362	2015-10-19				0	9.2500											
09088	COHIBA BLACK CORONA			BOX	068967403015	25	13.89	0.00	1	0.00	12	8967403015	CIGARS	MISC	CIGARS	MEI	0.00	Y																				9.2178		0.00														0			12			AbILOSWV	0	689674030157	2015-10-19				0	9.2500											
09089	CAO SOLFYRE CORONA			EACH	068967407466	20	6.00	0.00	1	0.00	0	8967407466	CIGARS	MISC	CIGARS	MEI	0.00	Y																				3.9100		0.00														0			0			AbILOSWV	0	689674074663	2015-10-19				0	9.2500											
09090	CAO SOLFYRE PETITIE CORONA			EACH	068967407469	25	4.50	0.00	1	0.00	-34	8967407469	CIGARS	MISC	CIGARS	MEI	0.00	Y																				2.9600		0.00														0			-34			AbILOSWV	0	689674074694	2015-10-19				0	9.2500											
09091	TOSTI ASTI 750			EACH	008427998370	1	14.99	14.99	1	14.99	0	8427998370	WINE - $10 - $14.99	WINE	WINE $10-$14.99	UNK	0.00	Y																				10.3500		0.00														0			0			AbDILOSW	0	08427998370	2015-10-19				0	9.2500											
09092	MINT JULEP CUP			EACH	087671803268	1	16.99	0.00	1	0.00	0	7671803268	BAR, WINE, PARTY SUPPLIES	MISC	BAR	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	87671803268	2015-10-19				0	9.2500											
09093	LANGER PINEAPPLE JUICE			CS/12	004175500116	12	2.29	0.00	1	0.00	95	4175500116	NON-ALCOHOLIC DRINKS	MISC	NON-ALCOHLOC DRINKS	ASB	0.00	Y																				0.9165		0.00														0			95			AbDILOSW	0	041755001164	2015-10-19				0	9.2500											
09094	WINE BAG RETRO LIQUOR			EACH	087671803274	10	1.59	1.59	1	1.59	21	7671803274	BAR, WINE, PARTY SUPPLIES	MISC	BAR	TRU	0.00	Y																				0.9500		0.00														0			21			AbDILOSW	0	876718032745	2015-10-19				0	9.2500											
